comp,market,family,p,y
uefa.euro,gk_saves_Türkiye_over_2.5,saves,0.2381,1
uefa.euro,gk_saves_Türkiye_over_3.5,saves,0.11015,1
uefa.euro,gk_saves_Türkiye_over_4.5,saves,0.0488,1
uefa.euro,goals_over_0.5,goals,0.9595,1
uefa.euro,goals_under_0.5,goals,0.0405,0
uefa.euro,goals_over_1.5,goals,0.83535,1
uefa.euro,goals_under_1.5,goals,0.16465,0
uefa.euro,goals_over_2.5,goals,0.6299,0
uefa.euro,goals_under_2.5,goals,0.3701,1
uefa.euro,goals_over_3.5,goals,0.40825,0
uefa.euro,goals_under_3.5,goals,0.59175,1
uefa.euro,goals_over_4.5,goals,0.22715,0
uefa.euro,goals_under_4.5,goals,0.77285,1
uefa.euro,btts_yes,goals,0.4427,0
uefa.euro,btts_no,goals,0.5573,1
uefa.euro,team_goals_Georgia_over_0.5,goals,0.47615,1
uefa.euro,team_goals_Georgia_over_1.5,goals,0.13975,1
uefa.euro,team_goals_Georgia_over_2.5,goals,0.0264,0
uefa.euro,team_goals_Portugal_over_0.5,goals,0.92605,0
uefa.euro,team_goals_Portugal_over_1.5,goals,0.7336,0
uefa.euro,team_goals_Portugal_over_2.5,goals,0.48175,0
uefa.euro,corners_over_7.5,corners,0.6375,1
uefa.euro,corners_under_7.5,corners,0.3625,0
uefa.euro,corners_over_8.5,corners,0.5659,1
uefa.euro,corners_under_8.5,corners,0.4341,0
uefa.euro,corners_over_9.5,corners,0.4879,1
uefa.euro,corners_under_9.5,corners,0.5121,0
uefa.euro,corners_over_10.5,corners,0.4169,1
uefa.euro,corners_under_10.5,corners,0.5831,0
uefa.euro,corners_over_11.5,corners,0.35315,1
uefa.euro,corners_under_11.5,corners,0.64685,0
uefa.euro,team_corners_Georgia_over_2.5,corners,0.457,0
uefa.euro,team_corners_Georgia_over_3.5,corners,0.34025,0
uefa.euro,team_corners_Georgia_over_4.5,corners,0.24735,0
uefa.euro,team_corners_Georgia_over_5.5,corners,0.17745,0
uefa.euro,team_corners_Portugal_over_2.5,corners,0.8489,1
uefa.euro,team_corners_Portugal_over_3.5,corners,0.75935,1
uefa.euro,team_corners_Portugal_over_4.5,corners,0.6639,1
uefa.euro,team_corners_Portugal_over_5.5,corners,0.56885,1
uefa.euro,cards_over_2.5,cards,0.79455,1
uefa.euro,cards_under_2.5,cards,0.20545,0
uefa.euro,cards_over_3.5,cards,0.61245,1
uefa.euro,cards_under_3.5,cards,0.38755,0
uefa.euro,cards_over_4.5,cards,0.42025,0
uefa.euro,cards_under_4.5,cards,0.57975,1
uefa.euro,cards_over_5.5,cards,0.25685,0
uefa.euro,cards_under_5.5,cards,0.74315,1
uefa.euro,team_cards_Georgia_over_0.5,cards,0.91455,1
uefa.euro,team_cards_Georgia_over_1.5,cards,0.7028,0
uefa.euro,team_cards_Georgia_over_2.5,cards,0.44245,0
uefa.euro,team_cards_Portugal_over_0.5,cards,0.83425,1
uefa.euro,team_cards_Portugal_over_1.5,cards,0.5338,1
uefa.euro,team_cards_Portugal_over_2.5,cards,0.2662,1
uefa.euro,team_shots_Georgia_over_8.5,shots,0.5414,0
uefa.euro,team_shots_Georgia_over_10.5,shots,0.40875,0
uefa.euro,team_shots_Georgia_over_12.5,shots,0.30415,0
uefa.euro,team_sot_Georgia_over_2.5,shots,0.3789,1
uefa.euro,team_sot_Georgia_over_3.5,shots,0.2505,0
uefa.euro,team_sot_Georgia_over_4.5,shots,0.1622,0
uefa.euro,team_shots_Portugal_over_8.5,shots,0.695,1
uefa.euro,team_shots_Portugal_over_10.5,shots,0.57535,1
uefa.euro,team_shots_Portugal_over_12.5,shots,0.4581,1
uefa.euro,team_sot_Portugal_over_2.5,shots,0.89115,1
uefa.euro,team_sot_Portugal_over_3.5,shots,0.805,1
uefa.euro,team_sot_Portugal_over_4.5,shots,0.7069,1
uefa.euro,shots_over_20.5,shots,0.56615,1
uefa.euro,shots_under_20.5,shots,0.43385,0
uefa.euro,shots_over_22.5,shots,0.47785,1
uefa.euro,shots_under_22.5,shots,0.52215,0
uefa.euro,shots_over_24.5,shots,0.3953,1
uefa.euro,shots_under_24.5,shots,0.6047,0
uefa.euro,shots_over_26.5,shots,0.32495,1
uefa.euro,shots_under_26.5,shots,0.67505,0
uefa.euro,sot_over_5.5,shots,0.7933,1
uefa.euro,sot_under_5.5,shots,0.2067,0
uefa.euro,sot_over_6.5,shots,0.7088,1
uefa.euro,sot_under_6.5,shots,0.2912,0
uefa.euro,sot_over_7.5,shots,0.62285,1
uefa.euro,sot_under_7.5,shots,0.37715,0
uefa.euro,sot_over_8.5,shots,0.5309,0
uefa.euro,sot_under_8.5,shots,0.4691,1
uefa.euro,fouls_over_19.5,fouls,0.62685,0
uefa.euro,fouls_under_19.5,fouls,0.37315,1
uefa.euro,fouls_over_21.5,fouls,0.5088,0
uefa.euro,fouls_under_21.5,fouls,0.4912,1
uefa.euro,fouls_over_23.5,fouls,0.39555,0
uefa.euro,fouls_under_23.5,fouls,0.60445,1
uefa.euro,result_Georgia,result,0.06765,1
uefa.euro,result_draw,result,0.1401,0
uefa.euro,result_Portugal,result,0.79225,0
uefa.euro,double_chance_Georgia_draw,result,0.20775,1
uefa.euro,double_chance_Portugal_draw,result,0.93235,0
uefa.euro,double_chance_Georgia_Portugal,result,0.8599,1
uefa.euro,dnb_Georgia,result,0.07867193859751134,1
uefa.euro,dnb_Portugal,result,0.9213280614024887,0
uefa.euro,win_margin_Georgia_1,result,0.05105,0
uefa.euro,win_margin_Georgia_2,result,0.01365,1
uefa.euro,win_margin_Georgia_3plus,result,0.00295,0
uefa.euro,win_margin_Portugal_1,result,0.2137,0
uefa.euro,win_margin_Portugal_2,result,0.22445,0
uefa.euro,win_margin_Portugal_3plus,result,0.3541,0
uefa.euro,score_0_0,result,0.0405,0
uefa.euro,score_0_1,result,0.10115,0
uefa.euro,score_0_2,result,0.13155,0
uefa.euro,score_0_3,result,0.11515,0
uefa.euro,score_0_4,result,0.07225,0
uefa.euro,score_1_0,result,0.023,0
uefa.euro,score_1_1,result,0.06555,0
uefa.euro,score_1_2,result,0.0839,0
uefa.euro,score_1_3,result,0.07555,0
uefa.euro,score_1_4,result,0.04785,0
uefa.euro,score_2_1,result,0.02085,0
uefa.euro,score_2_2,result,0.02885,0
uefa.euro,score_2_3,result,0.02565,0
uefa.euro,goals_range_0_1,goals,0.16465,0
uefa.euro,goals_range_2_3,goals,0.4271,1
uefa.euro,goals_range_2_4,goals,0.6082,1
uefa.euro,goals_range_1_3,goals,0.55125,1
uefa.euro,goals_4plus,goals,0.40825,0
uefa.euro,team_goals_range_Georgia_0_1,goals,0.86025,0
uefa.euro,team_goals_range_Georgia_2plus,goals,0.13975,1
uefa.euro,team_goals_range_Portugal_0_1,goals,0.2664,1
uefa.euro,team_goals_range_Portugal_2plus,goals,0.7336,0
uefa.euro,goals_1h_over_0.5,goals,0.7664,1
uefa.euro,goals_1h_under_0.5,goals,0.2336,0
uefa.euro,goals_2h_over_0.5,goals,0.8345,1
uefa.euro,goals_1h_over_1.5,goals,0.4293,0
uefa.euro,goals_1h_under_1.5,goals,0.5707,1
uefa.euro,goals_2h_over_1.5,goals,0.5349,0
uefa.euro,goals_1h_over_2.5,goals,0.17565,0
uefa.euro,goals_1h_under_2.5,goals,0.82435,1
uefa.euro,goals_2h_over_2.5,goals,0.26615,0
uefa.euro,goal_both_halves,goals,0.6414,1
uefa.euro,half_most_goals_1h,result,0.31465,0
uefa.euro,half_most_goals_2h,result,0.4557,0
uefa.euro,half_most_goals_tie,result,0.22965,1
uefa.euro,ht_score_0_0,result,0.2336,0
uefa.euro,ht_score_0_1,result,0.27405,0
uefa.euro,ht_score_0_2,result,0.16465,0
uefa.euro,ht_score_1_0,result,0.06305,1
uefa.euro,ht_score_1_1,result,0.07895,0
uefa.euro,ht_score_1_2,result,0.0434,0
uefa.euro,htft_HH,result,0.03605,1
uefa.euro,htft_HD,result,0.02505,0
uefa.euro,htft_HA,result,0.0267,0
uefa.euro,htft_DH,result,0.02725,0
uefa.euro,htft_DD,result,0.0873,0
uefa.euro,htft_DA,result,0.20475,0
uefa.euro,htft_AH,result,0.00435,0
uefa.euro,htft_AD,result,0.02775,0
uefa.euro,htft_AA,result,0.5608,0
uefa.euro,cards_1h_over_0.5,cards,0.77975,1
uefa.euro,cards_1h_under_0.5,cards,0.22025,0
uefa.euro,cards_1h_over_1.5,cards,0.43945,1
uefa.euro,cards_1h_under_1.5,cards,0.56055,0
uefa.euro,cards_1h_over_2.5,cards,0.1891,1
uefa.euro,cards_1h_under_2.5,cards,0.8109,0
uefa.euro,corners_3w_over_4,corners,0.8523,1
uefa.euro,corners_3w_exactly_4,corners,0.0586,0
uefa.euro,corners_3w_under_4,corners,0.0891,0
uefa.euro,corners_3w_over_5,corners,0.78795,1
uefa.euro,corners_3w_exactly_5,corners,0.06435,0
uefa.euro,corners_3w_under_5,corners,0.1477,0
uefa.euro,corners_3w_over_6,corners,0.7139,1
uefa.euro,corners_3w_exactly_6,corners,0.07405,0
uefa.euro,corners_3w_under_6,corners,0.21205,0
uefa.euro,corners_3w_over_7,corners,0.6375,1
uefa.euro,corners_3w_exactly_7,corners,0.0764,0
uefa.euro,corners_3w_under_7,corners,0.2861,0
uefa.euro,corners_3w_over_8,corners,0.5659,1
uefa.euro,corners_3w_exactly_8,corners,0.0716,0
uefa.euro,corners_3w_under_8,corners,0.3625,0
uefa.euro,corners_3w_over_9,corners,0.4879,1
uefa.euro,corners_3w_exactly_9,corners,0.078,0
uefa.euro,corners_3w_under_9,corners,0.4341,0
uefa.euro,corners_3w_over_10,corners,0.4169,1
uefa.euro,corners_3w_exactly_10,corners,0.071,0
uefa.euro,corners_3w_under_10,corners,0.5121,0
uefa.euro,corners_3w_over_11,corners,0.35315,1
uefa.euro,corners_3w_exactly_11,corners,0.06375,0
uefa.euro,corners_3w_under_11,corners,0.5831,0
uefa.euro,corners_3w_over_12,corners,0.29385,0
uefa.euro,corners_3w_exactly_12,corners,0.0593,0
uefa.euro,corners_3w_under_12,corners,0.64685,0
uefa.euro,most_corners_Georgia,corners,0.1866,0
uefa.euro,most_corners_Portugal,corners,0.748,1
uefa.euro,most_corners_tie,corners,0.0654,0
uefa.euro,btt_cards_yes,cards,0.76415,1
uefa.euro,btt_cards_no,cards,0.23585,0
uefa.euro,most_cards_Georgia,cards,0.5261,0
uefa.euro,most_cards_Portugal,cards,0.2805,1
uefa.euro,most_cards_tie,cards,0.1934,0
uefa.euro,red_card_yes,fouls,0.12065,0
uefa.euro,red_card_no,fouls,0.87935,1
uefa.euro,cards_over_1.5,cards,0.92305,1
uefa.euro,cards_under_1.5,cards,0.07695,0
uefa.euro,cards_over_6.5,cards,0.1399,0
uefa.euro,cards_under_6.5,cards,0.8601,1
uefa.euro,cards_over_7.5,cards,0.06765,0
uefa.euro,cards_under_7.5,cards,0.93235,1
uefa.euro,offsides_over_1.5,offsides,0.7647,0
uefa.euro,offsides_under_1.5,offsides,0.2353,1
uefa.euro,offsides_over_2.5,offsides,0.58015,0
uefa.euro,offsides_under_2.5,offsides,0.41985,1
uefa.euro,offsides_over_3.5,offsides,0.408,0
uefa.euro,offsides_under_3.5,offsides,0.592,1
uefa.euro,offsides_over_4.5,offsides,0.27085,0
uefa.euro,offsides_under_4.5,offsides,0.72915,1
uefa.euro,gk_saves_Georgia_over_1.5,saves,0.8855,1
uefa.euro,gk_saves_Georgia_over_2.5,saves,0.74315,1
uefa.euro,gk_saves_Georgia_over_3.5,saves,0.5735,1
uefa.euro,gk_saves_Georgia_over_4.5,saves,0.4113,1
uefa.euro,gk_saves_Portugal_over_1.5,saves,0.47205,0
uefa.euro,gk_saves_Portugal_over_2.5,saves,0.2558,0
uefa.euro,gk_saves_Portugal_over_3.5,saves,0.12255,0
uefa.euro,gk_saves_Portugal_over_4.5,saves,0.0574,0
uefa.euro,goals_over_0.5,goals,0.9202,1
uefa.euro,goals_under_0.5,goals,0.0798,0
uefa.euro,goals_over_1.5,goals,0.713,1
uefa.euro,goals_under_1.5,goals,0.287,0
uefa.euro,goals_over_2.5,goals,0.4603,0
uefa.euro,goals_under_2.5,goals,0.5397,1
uefa.euro,goals_over_3.5,goals,0.2466,0
uefa.euro,goals_under_3.5,goals,0.7534,1
uefa.euro,goals_over_4.5,goals,0.10645,0
uefa.euro,goals_under_4.5,goals,0.89355,1
uefa.euro,btts_yes,goals,0.4566,0
uefa.euro,btts_no,goals,0.5434,1
uefa.euro,team_goals_Switzerland_over_0.5,goals,0.5613,1
uefa.euro,team_goals_Switzerland_over_1.5,goals,0.1968,1
uefa.euro,team_goals_Switzerland_over_2.5,goals,0.0493,0
uefa.euro,team_goals_Italy_over_0.5,goals,0.8155,0
uefa.euro,team_goals_Italy_over_1.5,goals,0.50315,0
uefa.euro,team_goals_Italy_over_2.5,goals,0.2404,0
uefa.euro,corners_over_7.5,corners,0.5758,1
uefa.euro,corners_under_7.5,corners,0.4242,0
uefa.euro,corners_over_8.5,corners,0.498,1
uefa.euro,corners_under_8.5,corners,0.502,0
uefa.euro,corners_over_9.5,corners,0.4237,1
uefa.euro,corners_under_9.5,corners,0.5763,0
uefa.euro,corners_over_10.5,corners,0.35745,0
uefa.euro,corners_under_10.5,corners,0.64255,1
uefa.euro,corners_over_11.5,corners,0.29675,0
uefa.euro,corners_under_11.5,corners,0.70325,1
uefa.euro,team_corners_Switzerland_over_2.5,corners,0.59845,1
uefa.euro,team_corners_Switzerland_over_3.5,corners,0.46975,1
uefa.euro,team_corners_Switzerland_over_4.5,corners,0.36325,0
uefa.euro,team_corners_Switzerland_over_5.5,corners,0.27775,0
uefa.euro,team_corners_Italy_over_2.5,corners,0.71315,1
uefa.euro,team_corners_Italy_over_3.5,corners,0.5931,1
uefa.euro,team_corners_Italy_over_4.5,corners,0.48165,1
uefa.euro,team_corners_Italy_over_5.5,corners,0.3851,1
uefa.euro,cards_over_2.5,cards,0.84195,1
uefa.euro,cards_under_2.5,cards,0.15805,0
uefa.euro,cards_over_3.5,cards,0.683,0
uefa.euro,cards_under_3.5,cards,0.317,1
uefa.euro,cards_over_4.5,cards,0.4969,0
uefa.euro,cards_under_4.5,cards,0.5031,1
uefa.euro,cards_over_5.5,cards,0.32225,0
uefa.euro,cards_under_5.5,cards,0.67775,1
uefa.euro,team_cards_Italy_over_0.5,cards,0.86535,1
uefa.euro,team_cards_Italy_over_1.5,cards,0.59835,1
uefa.euro,team_cards_Italy_over_2.5,cards,0.32975,1
uefa.euro,team_shots_Switzerland_over_8.5,shots,0.59665,1
uefa.euro,team_shots_Switzerland_over_10.5,shots,0.4704,1
uefa.euro,team_shots_Switzerland_over_12.5,shots,0.3593,1
uefa.euro,team_sot_Switzerland_over_2.5,shots,0.5392,1
uefa.euro,team_sot_Switzerland_over_3.5,shots,0.3912,1
uefa.euro,team_sot_Switzerland_over_4.5,shots,0.28005,0
uefa.euro,team_shots_Italy_over_8.5,shots,0.64515,1
uefa.euro,team_shots_Italy_over_10.5,shots,0.5163,1
uefa.euro,team_shots_Italy_over_12.5,shots,0.39785,0
uefa.euro,team_sot_Italy_over_2.5,shots,0.7783,0
uefa.euro,team_sot_Italy_over_3.5,shots,0.6535,0
uefa.euro,team_sot_Italy_over_4.5,shots,0.5277,0
uefa.euro,shots_over_20.5,shots,0.5581,1
uefa.euro,shots_under_20.5,shots,0.4419,0
uefa.euro,shots_over_22.5,shots,0.47305,1
uefa.euro,shots_under_22.5,shots,0.52695,0
uefa.euro,shots_over_24.5,shots,0.39165,1
uefa.euro,shots_under_24.5,shots,0.60835,0
uefa.euro,shots_over_26.5,shots,0.3212,1
uefa.euro,shots_under_26.5,shots,0.6788,0
uefa.euro,sot_over_5.5,shots,0.73955,0
uefa.euro,sot_under_5.5,shots,0.26045,1
uefa.euro,sot_over_6.5,shots,0.6497,0
uefa.euro,sot_under_6.5,shots,0.3503,1
uefa.euro,sot_over_7.5,shots,0.55205,0
uefa.euro,sot_under_7.5,shots,0.44795,1
uefa.euro,sot_over_8.5,shots,0.4616,0
uefa.euro,sot_under_8.5,shots,0.5384,1
uefa.euro,fouls_over_19.5,fouls,0.77765,1
uefa.euro,fouls_under_19.5,fouls,0.22235,0
uefa.euro,fouls_over_21.5,fouls,0.67815,1
uefa.euro,fouls_under_21.5,fouls,0.32185,0
uefa.euro,fouls_over_23.5,fouls,0.5649,1
uefa.euro,fouls_under_23.5,fouls,0.4351,0
uefa.euro,result_Switzerland,result,0.1828,1
uefa.euro,result_draw,result,0.23795,0
uefa.euro,result_Italy,result,0.57925,0
uefa.euro,double_chance_Switzerland_draw,result,0.42074999999999996,1
uefa.euro,double_chance_Italy_draw,result,0.8172,0
uefa.euro,double_chance_Switzerland_Italy,result,0.76205,1
uefa.euro,dnb_Switzerland,result,0.23987927301358178,1
uefa.euro,dnb_Italy,result,0.7601207269864183,0
uefa.euro,win_margin_Switzerland_1,result,0.12965,0
uefa.euro,win_margin_Switzerland_2,result,0.0396,1
uefa.euro,win_margin_Switzerland_3plus,result,0.01355,0
uefa.euro,win_margin_Italy_1,result,0.25355,0
uefa.euro,win_margin_Italy_2,result,0.1836,0
uefa.euro,win_margin_Italy_3plus,result,0.1421,0
uefa.euro,score_0_0,result,0.0798,0
uefa.euro,score_0_1,result,0.1376,0
uefa.euro,score_0_2,result,0.11515,0
uefa.euro,score_0_3,result,0.06525,0
uefa.euro,score_0_4,result,0.0281,0
uefa.euro,score_1_0,result,0.0696,0
uefa.euro,score_1_1,result,0.1118,0
uefa.euro,score_1_2,result,0.09365,0
uefa.euro,score_1_3,result,0.0583,0
uefa.euro,score_1_4,result,0.02095,0
uefa.euro,score_2_0,result,0.02575,1
uefa.euro,score_2_1,result,0.0474,0
uefa.euro,score_2_2,result,0.0403,0
uefa.euro,score_2_3,result,0.0206,0
uefa.euro,goals_range_0_1,goals,0.287,0
uefa.euro,goals_range_2_3,goals,0.4664,1
uefa.euro,goals_range_2_4,goals,0.60655,1
uefa.euro,goals_range_1_3,goals,0.6736,1
uefa.euro,goals_4plus,goals,0.2466,0
uefa.euro,team_goals_range_Switzerland_0_1,goals,0.8032,0
uefa.euro,team_goals_range_Switzerland_2plus,goals,0.1968,1
uefa.euro,team_goals_range_Italy_0_1,goals,0.49685,1
uefa.euro,team_goals_range_Italy_2plus,goals,0.50315,0
uefa.euro,goals_1h_over_0.5,goals,0.6757,1
uefa.euro,goals_1h_under_0.5,goals,0.3243,0
uefa.euro,goals_2h_over_0.5,goals,0.7513,1
uefa.euro,goals_1h_over_1.5,goals,0.3076,0
uefa.euro,goals_1h_under_1.5,goals,0.6924,1
uefa.euro,goals_2h_over_1.5,goals,0.40455,0
uefa.euro,goals_1h_over_2.5,goals,0.10145,0
uefa.euro,goals_1h_under_2.5,goals,0.89855,1
uefa.euro,goals_2h_over_2.5,goals,0.1609,0
uefa.euro,goal_both_halves,goals,0.5068,1
uefa.euro,half_most_goals_1h,result,0.30335,0
uefa.euro,half_most_goals_2h,result,0.4281,0
uefa.euro,half_most_goals_tie,result,0.26855,1
uefa.euro,ht_score_0_0,result,0.3243,0
uefa.euro,ht_score_0_1,result,0.2512,0
uefa.euro,ht_score_0_2,result,0.0929,0
uefa.euro,ht_score_1_0,result,0.1169,1
uefa.euro,ht_score_1_1,result,0.09275,0
uefa.euro,ht_score_1_2,result,0.03235,0
uefa.euro,htft_HH,result,0.0948,1
uefa.euro,htft_HD,result,0.0417,0
uefa.euro,htft_HA,result,0.02365,0
uefa.euro,htft_DH,result,0.07665,0
uefa.euro,htft_DD,result,0.1546,0
uefa.euro,htft_DA,result,0.19225,0
uefa.euro,htft_AH,result,0.01135,0
uefa.euro,htft_AD,result,0.04165,0
uefa.euro,htft_AA,result,0.36335,0
uefa.euro,cards_1h_over_0.5,cards,0.8051,1
uefa.euro,cards_1h_under_0.5,cards,0.1949,0
uefa.euro,cards_1h_over_1.5,cards,0.4854,1
uefa.euro,cards_1h_under_1.5,cards,0.5146,0
uefa.euro,cards_1h_over_2.5,cards,0.22835,1
uefa.euro,cards_1h_under_2.5,cards,0.77165,0
uefa.euro,corners_3w_over_4,corners,0.81435,1
uefa.euro,corners_3w_exactly_4,corners,0.0676,0
uefa.euro,corners_3w_under_4,corners,0.11805,0
uefa.euro,corners_3w_over_5,corners,0.73785,1
uefa.euro,corners_3w_exactly_5,corners,0.0765,0
uefa.euro,corners_3w_under_5,corners,0.18565,0
uefa.euro,corners_3w_over_6,corners,0.65825,1
uefa.euro,corners_3w_exactly_6,corners,0.0796,0
uefa.euro,corners_3w_under_6,corners,0.26215,0
uefa.euro,corners_3w_over_7,corners,0.5758,1
uefa.euro,corners_3w_exactly_7,corners,0.08245,0
uefa.euro,corners_3w_under_7,corners,0.34175,0
uefa.euro,corners_3w_over_8,corners,0.498,1
uefa.euro,corners_3w_exactly_8,corners,0.0778,0
uefa.euro,corners_3w_under_8,corners,0.4242,0
uefa.euro,corners_3w_over_9,corners,0.4237,1
uefa.euro,corners_3w_exactly_9,corners,0.0743,0
uefa.euro,corners_3w_under_9,corners,0.502,0
uefa.euro,corners_3w_over_10,corners,0.35745,0
uefa.euro,corners_3w_exactly_10,corners,0.06625,0
uefa.euro,corners_3w_under_10,corners,0.5763,0
uefa.euro,corners_3w_over_11,corners,0.29675,0
uefa.euro,corners_3w_exactly_11,corners,0.0607,1
uefa.euro,corners_3w_under_11,corners,0.64255,1
uefa.euro,corners_3w_over_12,corners,0.24385,0
uefa.euro,corners_3w_exactly_12,corners,0.0529,1
uefa.euro,corners_3w_under_12,corners,0.70325,1
uefa.euro,most_corners_Switzerland,corners,0.3685,0
uefa.euro,most_corners_Italy,corners,0.54235,1
uefa.euro,most_corners_tie,corners,0.08915,0
uefa.euro,btt_cards_yes,cards,0.802,0
uefa.euro,btt_cards_no,cards,0.19799999999999995,1
uefa.euro,most_cards_Switzerland,cards,0.5182,0
uefa.euro,most_cards_Italy,cards,0.30025,1
uefa.euro,most_cards_tie,cards,0.18155,0
uefa.euro,red_card_yes,fouls,0.0808,0
uefa.euro,red_card_no,fouls,0.9192,1
uefa.euro,cards_over_1.5,cards,0.9445,1
uefa.euro,cards_under_1.5,cards,0.0555,0
uefa.euro,cards_over_6.5,cards,0.1907,0
uefa.euro,cards_under_6.5,cards,0.8093,1
uefa.euro,cards_over_7.5,cards,0.10035,0
uefa.euro,cards_under_7.5,cards,0.89965,1
uefa.euro,offsides_over_1.5,offsides,0.78245,0
uefa.euro,offsides_under_1.5,offsides,0.21755,1
uefa.euro,offsides_over_2.5,offsides,0.60175,0
uefa.euro,offsides_under_2.5,offsides,0.39825,1
uefa.euro,offsides_over_3.5,offsides,0.4303,0
uefa.euro,offsides_under_3.5,offsides,0.5697,1
uefa.euro,offsides_over_4.5,offsides,0.29065,0
uefa.euro,offsides_under_4.5,offsides,0.70935,1
uefa.euro,gk_saves_Switzerland_over_1.5,saves,0.78685,0
uefa.euro,gk_saves_Switzerland_over_2.5,saves,0.5898,0
uefa.euro,gk_saves_Switzerland_over_3.5,saves,0.39965,0
uefa.euro,gk_saves_Switzerland_over_4.5,saves,0.2498,0
uefa.euro,gk_saves_Italy_over_1.5,saves,0.63185,1
uefa.euro,gk_saves_Italy_over_2.5,saves,0.4038,0
uefa.euro,gk_saves_Italy_over_3.5,saves,0.2334,0
uefa.euro,gk_saves_Italy_over_4.5,saves,0.12535,0
uefa.euro,goals_over_0.5,goals,0.9066,1
uefa.euro,goals_under_0.5,goals,0.0934,0
uefa.euro,goals_over_1.5,goals,0.6814,1
uefa.euro,goals_under_1.5,goals,0.3186,0
uefa.euro,goals_over_2.5,goals,0.4201,0
uefa.euro,goals_under_2.5,goals,0.5799,1
uefa.euro,goals_over_3.5,goals,0.2145,0
uefa.euro,goals_under_3.5,goals,0.7855,1
uefa.euro,goals_over_4.5,goals,0.0923,0
uefa.euro,goals_under_4.5,goals,0.9077,1
uefa.euro,btts_yes,goals,0.4589,0
uefa.euro,btts_no,goals,0.5411,1
uefa.euro,team_goals_Germany_over_0.5,goals,0.75545,1
uefa.euro,team_goals_Germany_over_1.5,goals,0.41215,1
uefa.euro,team_goals_Germany_over_2.5,goals,0.16985,0
uefa.euro,team_goals_Denmark_over_0.5,goals,0.61005,0
uefa.euro,team_goals_Denmark_over_1.5,goals,0.2452,0
uefa.euro,team_goals_Denmark_over_2.5,goals,0.0734,0
uefa.euro,corners_over_7.5,corners,0.6392,1
uefa.euro,corners_under_7.5,corners,0.3608,0
uefa.euro,corners_over_8.5,corners,0.56235,1
uefa.euro,corners_under_8.5,corners,0.43765,0
uefa.euro,corners_over_9.5,corners,0.49075,1
uefa.euro,corners_under_9.5,corners,0.50925,0
uefa.euro,corners_over_10.5,corners,0.41995,1
uefa.euro,corners_under_10.5,corners,0.58005,0
uefa.euro,corners_over_11.5,corners,0.35575,1
uefa.euro,corners_under_11.5,corners,0.64425,0
uefa.euro,team_corners_Germany_over_2.5,corners,0.7681,1
uefa.euro,team_corners_Germany_over_3.5,corners,0.65735,1
uefa.euro,team_corners_Germany_over_4.5,corners,0.54815,1
uefa.euro,team_corners_Germany_over_5.5,corners,0.4513,1
uefa.euro,team_corners_Denmark_over_2.5,corners,0.6239,1
uefa.euro,team_corners_Denmark_over_3.5,corners,0.4961,1
uefa.euro,team_corners_Denmark_over_4.5,corners,0.3858,1
uefa.euro,team_corners_Denmark_over_5.5,corners,0.2953,1
uefa.euro,cards_over_2.5,cards,0.6998,0
uefa.euro,cards_under_2.5,cards,0.3002,1
uefa.euro,cards_over_3.5,cards,0.49245,0
uefa.euro,cards_under_3.5,cards,0.50755,1
uefa.euro,cards_over_4.5,cards,0.2924,0
uefa.euro,cards_under_4.5,cards,0.7076,1
uefa.euro,cards_over_5.5,cards,0.1565,0
uefa.euro,cards_under_5.5,cards,0.8435,1
uefa.euro,team_cards_Denmark_over_0.5,cards,0.8547,1
uefa.euro,team_cards_Denmark_over_1.5,cards,0.5718,1
uefa.euro,team_cards_Denmark_over_2.5,cards,0.30135,0
uefa.euro,team_shots_Germany_over_8.5,shots,0.76665,1
uefa.euro,team_shots_Germany_over_10.5,shots,0.65785,1
uefa.euro,team_shots_Germany_over_12.5,shots,0.5477,1
uefa.euro,team_sot_Germany_over_2.5,shots,0.7753,1
uefa.euro,team_sot_Germany_over_3.5,shots,0.65085,1
uefa.euro,team_sot_Germany_over_4.5,shots,0.52235,1
uefa.euro,team_shots_Denmark_over_8.5,shots,0.5476,1
uefa.euro,team_shots_Denmark_over_10.5,shots,0.4153,1
uefa.euro,team_shots_Denmark_over_12.5,shots,0.31035,0
uefa.euro,team_sot_Denmark_over_2.5,shots,0.57585,0
uefa.euro,team_sot_Denmark_over_3.5,shots,0.43105,0
uefa.euro,team_sot_Denmark_over_4.5,shots,0.3077,0
uefa.euro,shots_over_20.5,shots,0.63195,1
uefa.euro,shots_under_20.5,shots,0.36805,0
uefa.euro,shots_over_22.5,shots,0.54685,1
