event_id,comp,date,team,opponent,home_away,goals_for,goals_against,corners_for,corners_against,yellows_for,yellows_against,reds_for,reds_against,fouls_for,fouls_against,shots_for,shots_against,sot_for,sot_against,offsides_for,offsides_against,tackles_for,tackles_against,saves_for,saves_against,goals_1h_for,cards_1h_for,possession
633846,fifa.world,2022-12-10,France,England,away,2.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,14.0,10.0,8.0,16.0,5.0,8.0,2.0,1.0,10.0,16.0,6.0,3.0,1,1,42.8
633847,fifa.world,2022-12-13,Argentina,Croatia,home,3.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,15.0,8.0,9.0,12.0,7.0,2.0,1.0,0.0,22.0,19.0,3.0,4.0,2,0,39.2
633847,fifa.world,2022-12-13,Croatia,Argentina,away,0.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,15.0,12.0,9.0,2.0,7.0,0.0,1.0,19.0,22.0,4.0,3.0,0,2,60.8
633848,fifa.world,2022-12-14,France,Morocco,home,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,11.0,11.0,14.0,13.0,3.0,3.0,4.0,3.0,21.0,15.0,2.0,0.0,1,0,38.6
633848,fifa.world,2022-12-14,Morocco,France,away,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,11.0,11.0,13.0,14.0,3.0,3.0,3.0,4.0,15.0,21.0,0.0,2.0,0,1,61.4
633849,fifa.world,2022-12-17,Croatia,Morocco,home,2.0,1.0,6.0,3.0,0.0,2.0,0.0,0.0,13.0,11.0,12.0,9.0,4.0,2.0,2.0,2.0,20.0,10.0,1.0,2.0,2,0,50.6
633849,fifa.world,2022-12-17,Morocco,Croatia,away,1.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,11.0,13.0,9.0,12.0,2.0,4.0,2.0,2.0,10.0,20.0,2.0,1.0,1,0,49.4
633850,fifa.world,2022-12-18,Argentina,France,home,3.0,3.0,6.0,5.0,5.0,3.0,0.0,0.0,26.0,19.0,20.0,10.0,10.0,5.0,4.0,4.0,23.0,26.0,2.0,7.0,2,1,54.0
633850,fifa.world,2022-12-18,France,Argentina,away,3.0,3.0,5.0,6.0,3.0,5.0,0.0,0.0,19.0,26.0,10.0,20.0,5.0,10.0,4.0,4.0,26.0,23.0,7.0,2.0,0,0,46.0
760415,fifa.world,2026-06-11,Mexico,South Africa,home,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,12.0,11.0,16.0,3.0,4.0,2.0,1.0,1.0,12.0,14.0,2.0,2.0,1,1,60.5
760415,fifa.world,2026-06-11,South Africa,Mexico,away,0.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,11.0,12.0,3.0,16.0,2.0,4.0,1.0,1.0,14.0,12.0,2.0,2.0,0,1,39.5
760414,fifa.world,2026-06-12,South Korea,Czechia,home,2.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,9.0,16.0,15.0,7.0,6.0,4.0,2.0,2.0,7.0,9.0,3.0,4.0,0,0,61.5
760414,fifa.world,2026-06-12,Czechia,South Korea,away,1.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,16.0,9.0,7.0,15.0,4.0,6.0,2.0,2.0,9.0,7.0,4.0,3.0,0,0,38.5
760416,fifa.world,2026-06-12,Canada,Bosnia-Herzegovina,home,1.0,1.0,9.0,4.0,2.0,3.0,0.0,0.0,10.0,20.0,13.0,8.0,4.0,3.0,1.0,0.0,23.0,21.0,2.0,1.0,0,1,61.2
760416,fifa.world,2026-06-12,Bosnia-Herzegovina,Canada,away,1.0,1.0,4.0,9.0,3.0,2.0,0.0,0.0,20.0,10.0,8.0,13.0,3.0,4.0,0.0,1.0,21.0,23.0,1.0,2.0,1,2,38.8
760417,fifa.world,2026-06-13,United States,Paraguay,home,4.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,13.0,17.0,16.0,9.0,6.0,1.0,2.0,1.0,7.0,22.0,1.0,3.0,2,0,65.2
760417,fifa.world,2026-06-13,Paraguay,United States,away,1.0,4.0,1.0,3.0,5.0,1.0,0.0,0.0,17.0,13.0,9.0,16.0,1.0,6.0,1.0,2.0,22.0,7.0,3.0,1.0,1,1,34.8
760420,fifa.world,2026-06-13,Qatar,Switzerland,home,1.0,1.0,3.0,10.0,2.0,1.0,0.0,0.0,12.0,11.0,6.0,26.0,3.0,7.0,0.0,1.0,14.0,8.0,5.0,3.0,0,2,32.0
760420,fifa.world,2026-06-13,Switzerland,Qatar,away,1.0,1.0,10.0,3.0,1.0,2.0,0.0,0.0,11.0,12.0,26.0,6.0,7.0,3.0,1.0,0.0,8.0,14.0,3.0,5.0,1,1,68.0
760419,fifa.world,2026-06-13,Brazil,Morocco,home,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,16.0,14.0,12.0,14.0,5.0,3.0,0.0,1.0,23.0,26.0,2.0,4.0,1,2,51.4
760419,fifa.world,2026-06-13,Morocco,Brazil,away,1.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,14.0,16.0,14.0,12.0,3.0,5.0,1.0,0.0,26.0,23.0,4.0,2.0,1,0,48.6
760418,fifa.world,2026-06-14,Haiti,Scotland,home,0.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,23.0,21.0,15.0,9.0,2.0,2.0,3.0,1.0,12.0,12.0,1.0,2.0,0,1,53.7
760418,fifa.world,2026-06-14,Scotland,Haiti,away,1.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,21.0,23.0,9.0,15.0,2.0,2.0,1.0,3.0,12.0,12.0,2.0,1.0,1,0,46.3
760421,fifa.world,2026-06-14,Australia,Türkiye,home,2.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,12.0,4.0,9.0,30.0,4.0,8.0,1.0,3.0,15.0,12.0,8.0,2.0,1,0,28.4
760421,fifa.world,2026-06-14,Türkiye,Australia,away,0.0,2.0,8.0,5.0,1.0,0.0,0.0,0.0,4.0,12.0,30.0,9.0,8.0,4.0,3.0,1.0,12.0,15.0,2.0,8.0,0,0,71.6
760422,fifa.world,2026-06-14,Germany,Curaçao,home,7.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,18.0,11.0,26.0,8.0,12.0,2.0,0.0,1.0,19.0,16.0,1.0,4.0,3,0,64.7
760422,fifa.world,2026-06-14,Curaçao,Germany,away,1.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,11.0,18.0,8.0,26.0,2.0,12.0,1.0,0.0,16.0,19.0,4.0,1.0,1,0,35.3
760425,fifa.world,2026-06-14,Netherlands,Japan,home,2.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,7.0,7.0,10.0,10.0,6.0,3.0,1.0,0.0,11.0,11.0,1.0,4.0,0,0,59.8
760425,fifa.world,2026-06-14,Japan,Netherlands,away,2.0,2.0,4.0,5.0,0.0,3.0,0.0,0.0,7.0,7.0,10.0,10.0,3.0,6.0,0.0,1.0,11.0,11.0,4.0,1.0,0,0,40.2
760423,fifa.world,2026-06-14,Ivory Coast,Ecuador,home,1.0,0.0,3.0,6.0,3.0,1.0,0.0,0.0,10.0,13.0,15.0,12.0,4.0,1.0,0.0,0.0,14.0,21.0,1.0,3.0,0,3,48.4
760423,fifa.world,2026-06-14,Ecuador,Ivory Coast,away,0.0,1.0,6.0,3.0,1.0,3.0,0.0,0.0,13.0,10.0,12.0,15.0,1.0,4.0,0.0,0.0,21.0,14.0,3.0,1.0,0,0,51.6
760424,fifa.world,2026-06-15,Sweden,Tunisia,home,5.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,10.0,8.0,13.0,6.0,7.0,2.0,3.0,6.0,14.0,21.0,1.0,1.0,2,0,48.7
760424,fifa.world,2026-06-15,Tunisia,Sweden,away,1.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,8.0,10.0,6.0,13.0,2.0,7.0,6.0,3.0,21.0,14.0,1.0,1.0,1,0,51.3
760428,fifa.world,2026-06-15,Spain,Cape Verde,home,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,27.0,6.0,7.0,1.0,2.0,3.0,13.0,18.0,1.0,7.0,0,0,74.3
760428,fifa.world,2026-06-15,Cape Verde,Spain,away,0.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,1.0,10.0,6.0,27.0,1.0,7.0,3.0,2.0,18.0,13.0,7.0,1.0,0,1,25.7
760426,fifa.world,2026-06-15,Belgium,Egypt,home,1.0,1.0,2.0,7.0,2.0,2.0,0.0,0.0,15.0,15.0,15.0,14.0,3.0,3.0,0.0,1.0,16.0,28.0,2.0,3.0,0,1,53.6
760426,fifa.world,2026-06-15,Egypt,Belgium,away,1.0,1.0,7.0,2.0,2.0,2.0,0.0,0.0,15.0,15.0,14.0,15.0,3.0,3.0,1.0,0.0,28.0,16.0,3.0,2.0,1,2,46.4
760429,fifa.world,2026-06-15,Saudi Arabia,Uruguay,home,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,11.0,6.0,7.0,28.0,3.0,10.0,0.0,6.0,12.0,3.0,9.0,2.0,1,1,33.2
760429,fifa.world,2026-06-15,Uruguay,Saudi Arabia,away,1.0,1.0,14.0,4.0,0.0,1.0,0.0,0.0,6.0,11.0,28.0,7.0,10.0,3.0,6.0,0.0,3.0,12.0,2.0,9.0,0,0,66.8
760427,fifa.world,2026-06-16,Iran,New Zealand,home,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,8.0,17.0,14.0,4.0,8.0,2.0,0.0,17.0,13.0,6.0,2.0,1,0,48.5
760427,fifa.world,2026-06-16,New Zealand,Iran,away,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,8.0,10.0,14.0,17.0,8.0,4.0,0.0,2.0,13.0,17.0,2.0,6.0,1,0,51.5
760432,fifa.world,2026-06-16,France,Senegal,home,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,9.0,11.0,6.0,8.0,2.0,1.0,3.0,18.0,14.0,2.0,5.0,0,0,53.7
760432,fifa.world,2026-06-16,Senegal,France,away,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,9.0,5.0,6.0,11.0,2.0,8.0,3.0,1.0,14.0,18.0,5.0,2.0,0,0,46.3
622112,fifa.worldq.uefa,2022-06-01,Scotland,Ukraine,home,1.0,3.0,5.0,6.0,2.0,3.0,0.0,0.0,14.0,16.0,14.0,15.0,4.0,8.0,0.0,1.0,14.0,22.0,5.0,3.0,0,1,41.7
622112,fifa.worldq.uefa,2022-06-01,Ukraine,Scotland,away,3.0,1.0,6.0,5.0,3.0,2.0,0.0,0.0,16.0,14.0,15.0,14.0,8.0,4.0,1.0,0.0,22.0,14.0,3.0,5.0,1,2,58.3
633467,fifa.worldq.uefa,2022-06-05,Wales,Ukraine,home,1.0,0.0,4.0,7.0,2.0,2.0,0.0,0.0,7.0,7.0,10.0,22.0,4.0,9.0,2.0,1.0,15.0,16.0,9.0,3.0,0,2,32.4
633467,fifa.worldq.uefa,2022-06-05,Ukraine,Wales,away,0.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0,7.0,7.0,22.0,10.0,9.0,4.0,1.0,2.0,16.0,15.0,3.0,9.0,0,1,67.6
724923,fifa.worldq.uefa,2025-03-21,Cyprus,San Marino,home,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,14.0,17.0,26.0,5.0,11.0,2.0,2.0,1.0,24.0,17.0,2.0,9.0,0,0,69.5
724923,fifa.worldq.uefa,2025-03-21,San Marino,Cyprus,away,0.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,17.0,14.0,5.0,26.0,2.0,11.0,1.0,2.0,17.0,24.0,9.0,2.0,0,0,30.5
724925,fifa.worldq.uefa,2025-03-21,Andorra,Latvia,home,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,14.0,12.0,7.0,6.0,2.0,2.0,1.0,2.0,8.0,13.0,1.0,2.0,0,0,36.5
724925,fifa.worldq.uefa,2025-03-21,Latvia,Andorra,away,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,12.0,14.0,6.0,7.0,2.0,2.0,2.0,1.0,13.0,8.0,2.0,1.0,0,0,63.5
724926,fifa.worldq.uefa,2025-03-21,England,Albania,home,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,9.0,7.0,12.0,3.0,6.0,0.0,2.0,2.0,15.0,8.0,0.0,3.0,1,0,74.1
724926,fifa.worldq.uefa,2025-03-21,Albania,England,away,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,7.0,9.0,3.0,12.0,0.0,6.0,2.0,2.0,8.0,15.0,3.0,0.0,0,1,25.9
724927,fifa.worldq.uefa,2025-03-21,Malta,Finland,home,0.0,1.0,6.0,3.0,0.0,1.0,1.0,0.0,9.0,12.0,19.0,10.0,6.0,5.0,1.0,0.0,14.0,17.0,4.0,6.0,0,0,58.4
724927,fifa.worldq.uefa,2025-03-21,Finland,Malta,away,1.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,12.0,9.0,10.0,19.0,5.0,6.0,0.0,1.0,17.0,14.0,6.0,4.0,1,1,41.6
724924,fifa.worldq.uefa,2025-03-21,Poland,Lithuania,home,1.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,14.0,18.0,24.0,8.0,7.0,2.0,0.0,0.0,19.0,16.0,2.0,6.0,0,0,61.9
724924,fifa.worldq.uefa,2025-03-21,Lithuania,Poland,away,0.0,1.0,1.0,11.0,1.0,1.0,0.0,0.0,18.0,14.0,8.0,24.0,2.0,7.0,0.0,0.0,16.0,19.0,6.0,2.0,0,0,38.1
724928,fifa.worldq.uefa,2025-03-21,Romania,Bosnia-Herzegovina,home,0.0,1.0,5.0,1.0,5.0,3.0,0.0,0.0,14.0,25.0,15.0,5.0,3.0,1.0,0.0,3.0,7.0,23.0,0.0,3.0,0,1,65.8
724928,fifa.worldq.uefa,2025-03-21,Bosnia-Herzegovina,Romania,away,1.0,0.0,1.0,5.0,3.0,5.0,0.0,0.0,25.0,14.0,5.0,15.0,1.0,3.0,3.0,0.0,23.0,7.0,3.0,0.0,1,1,34.2
724929,fifa.worldq.uefa,2025-03-22,Liechtenstein,North Macedonia,home,0.0,3.0,0.0,7.0,3.0,1.0,0.0,0.0,12.0,7.0,5.0,17.0,1.0,9.0,2.0,6.0,26.0,9.0,6.0,1.0,0,2,26.0
724929,fifa.worldq.uefa,2025-03-22,North Macedonia,Liechtenstein,away,3.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,7.0,12.0,17.0,5.0,9.0,1.0,6.0,2.0,9.0,26.0,1.0,6.0,2,1,74.0
724930,fifa.worldq.uefa,2025-03-22,Moldova,Norway,home,0.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,10.0,9.0,10.0,24.0,4.0,8.0,2.0,0.0,16.0,5.0,4.0,4.0,0,0,30.5
724930,fifa.worldq.uefa,2025-03-22,Norway,Moldova,away,5.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,9.0,10.0,24.0,10.0,8.0,4.0,0.0,2.0,5.0,16.0,4.0,4.0,4,0,69.5
724931,fifa.worldq.uefa,2025-03-22,Montenegro,Gibraltar,home,3.0,1.0,7.0,5.0,3.0,2.0,0.0,0.0,20.0,12.0,25.0,7.0,10.0,2.0,3.0,3.0,20.0,15.0,1.0,5.0,1,0,66.4
724931,fifa.worldq.uefa,2025-03-22,Gibraltar,Montenegro,away,1.0,3.0,5.0,7.0,2.0,3.0,0.0,0.0,12.0,20.0,7.0,25.0,2.0,10.0,3.0,3.0,15.0,20.0,5.0,1.0,1,0,33.6
724932,fifa.worldq.uefa,2025-03-22,Czechia,Faroe Islands,home,2.0,1.0,6.0,3.0,1.0,3.0,0.0,0.0,12.0,9.0,16.0,5.0,7.0,3.0,3.0,0.0,3.0,12.0,2.0,4.0,1,0,67.6
724932,fifa.worldq.uefa,2025-03-22,Faroe Islands,Czechia,away,1.0,2.0,3.0,6.0,3.0,1.0,0.0,0.0,9.0,12.0,5.0,16.0,3.0,7.0,0.0,3.0,12.0,3.0,4.0,2.0,0,1,32.4
724933,fifa.worldq.uefa,2025-03-22,Israel,Estonia,home,2.0,1.0,14.0,1.0,1.0,2.0,0.0,1.0,5.0,16.0,29.0,7.0,11.0,3.0,6.0,2.0,6.0,19.0,2.0,9.0,0,0,75.1
724933,fifa.worldq.uefa,2025-03-22,Estonia,Israel,away,1.0,2.0,1.0,14.0,2.0,1.0,1.0,0.0,16.0,5.0,7.0,29.0,3.0,11.0,2.0,6.0,19.0,6.0,9.0,2.0,2,2,24.9
724934,fifa.worldq.uefa,2025-03-22,Wales,Kazakhstan,home,3.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,5.0,7.0,12.0,10.0,7.0,2.0,0.0,1.0,17.0,14.0,1.0,4.0,1,0,71.6
724934,fifa.worldq.uefa,2025-03-22,Kazakhstan,Wales,away,1.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,7.0,5.0,10.0,12.0,2.0,7.0,1.0,0.0,14.0,17.0,4.0,1.0,1,1,28.4
724938,fifa.worldq.uefa,2025-03-24,Lithuania,Finland,home,2.0,2.0,2.0,5.0,3.0,2.0,0.0,0.0,17.0,15.0,11.0,13.0,6.0,4.0,1.0,2.0,13.0,20.0,2.0,4.0,1,1,43.9
724938,fifa.worldq.uefa,2025-03-24,Finland,Lithuania,away,2.0,2.0,5.0,2.0,2.0,3.0,0.0,0.0,15.0,17.0,13.0,11.0,4.0,6.0,2.0,1.0,20.0,13.0,4.0,2.0,2,2,56.1
724935,fifa.worldq.uefa,2025-03-24,Albania,Andorra,home,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,21.0,15.0,0.0,7.0,0.0,0.0,2.0,12.0,15.0,0.0,4.0,2,0,85.0
724935,fifa.worldq.uefa,2025-03-24,Andorra,Albania,away,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,15.0,0.0,7.0,2.0,0.0,15.0,12.0,4.0,0.0,0,1,15.0
724936,fifa.worldq.uefa,2025-03-24,Bosnia-Herzegovina,Cyprus,home,2.0,1.0,7.0,7.0,2.0,1.0,0.0,1.0,14.0,16.0,14.0,11.0,6.0,4.0,2.0,4.0,15.0,13.0,3.0,4.0,1,1,56.0
724936,fifa.worldq.uefa,2025-03-24,Cyprus,Bosnia-Herzegovina,away,1.0,2.0,7.0,7.0,1.0,2.0,1.0,0.0,16.0,14.0,11.0,14.0,4.0,6.0,4.0,2.0,13.0,15.0,4.0,3.0,1,1,44.0
724937,fifa.worldq.uefa,2025-03-24,England,Latvia,home,3.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,11.0,13.0,27.0,3.0,8.0,1.0,0.0,2.0,7.0,25.0,1.0,5.0,0,1,73.4
724937,fifa.worldq.uefa,2025-03-24,Latvia,England,away,0.0,3.0,2.0,10.0,2.0,1.0,0.0,0.0,13.0,11.0,3.0,27.0,1.0,8.0,2.0,0.0,25.0,7.0,5.0,1.0,0,0,26.6
724939,fifa.worldq.uefa,2025-03-24,Poland,Malta,home,2.0,0.0,5.0,3.0,2.0,3.0,0.0,1.0,12.0,16.0,28.0,9.0,12.0,3.0,0.0,0.0,9.0,26.0,3.0,10.0,1,1,57.9
724939,fifa.worldq.uefa,2025-03-24,Malta,Poland,away,0.0,2.0,3.0,5.0,3.0,2.0,1.0,0.0,16.0,12.0,9.0,28.0,3.0,12.0,0.0,0.0,26.0,9.0,10.0,3.0,0,1,42.1
724940,fifa.worldq.uefa,2025-03-24,San Marino,Romania,home,1.0,5.0,2.0,10.0,3.0,1.0,0.0,0.0,11.0,13.0,1.0,18.0,1.0,8.0,1.0,2.0,12.0,9.0,4.0,0.0,1,0,24.9
724940,fifa.worldq.uefa,2025-03-24,Romania,San Marino,away,5.0,1.0,10.0,2.0,1.0,3.0,0.0,0.0,13.0,11.0,18.0,1.0,8.0,1.0,2.0,1.0,9.0,12.0,0.0,4.0,1,0,75.1
724944,fifa.worldq.uefa,2025-03-25,Moldova,Estonia,home,2.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,14.0,15.0,14.0,10.0,6.0,7.0,0.0,3.0,20.0,18.0,4.0,4.0,0,1,49.7
724944,fifa.worldq.uefa,2025-03-25,Estonia,Moldova,away,3.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,15.0,14.0,10.0,14.0,7.0,6.0,3.0,0.0,18.0,20.0,4.0,4.0,2,2,50.3
724941,fifa.worldq.uefa,2025-03-25,Gibraltar,Czechia,home,0.0,4.0,0.0,12.0,3.0,1.0,0.0,0.0,10.0,10.0,1.0,29.0,0.0,12.0,5.0,3.0,9.0,19.0,7.0,0.0,0,3,19.9
724941,fifa.worldq.uefa,2025-03-25,Czechia,Gibraltar,away,4.0,0.0,12.0,0.0,1.0,3.0,0.0,0.0,10.0,10.0,29.0,1.0,12.0,0.0,3.0,5.0,19.0,9.0,0.0,7.0,1,1,80.1
724942,fifa.worldq.uefa,2025-03-25,Israel,Norway,home,2.0,4.0,2.0,7.0,1.0,2.0,0.0,0.0,7.0,9.0,10.0,23.0,6.0,12.0,1.0,1.0,24.0,11.0,8.0,4.0,0,0,44.4
724942,fifa.worldq.uefa,2025-03-25,Norway,Israel,away,4.0,2.0,7.0,2.0,2.0,1.0,0.0,0.0,9.0,7.0,23.0,10.0,12.0,6.0,1.0,1.0,11.0,24.0,4.0,8.0,1,1,55.6
724943,fifa.worldq.uefa,2025-03-25,Liechtenstein,Kazakhstan,home,0.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,6.0,10.0,3.0,16.0,2.0,4.0,0.0,1.0,27.0,14.0,2.0,2.0,0,1,30.4
724943,fifa.worldq.uefa,2025-03-25,Kazakhstan,Liechtenstein,away,2.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,10.0,6.0,16.0,3.0,4.0,2.0,1.0,0.0,14.0,27.0,2.0,2.0,2,1,69.6
724945,fifa.worldq.uefa,2025-03-25,Montenegro,Faroe Islands,home,1.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,9.0,10.0,20.0,4.0,5.0,1.0,0.0,1.0,16.0,11.0,1.0,4.0,0,0,66.2
724945,fifa.worldq.uefa,2025-03-25,Faroe Islands,Montenegro,away,0.0,1.0,3.0,7.0,1.0,1.0,0.0,0.0,10.0,9.0,4.0,20.0,1.0,5.0,1.0,0.0,11.0,16.0,4.0,1.0,0,1,33.8
724946,fifa.worldq.uefa,2025-03-25,North Macedonia,Wales,home,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0,10.0,16.0,8.0,11.0,2.0,6.0,2.0,1.0,12.0,11.0,4.0,1.0,0,1,31.5
724946,fifa.worldq.uefa,2025-03-25,Wales,North Macedonia,away,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0,16.0,10.0,11.0,8.0,6.0,2.0,1.0,2.0,11.0,12.0,1.0,4.0,0,0,68.5
724948,fifa.worldq.uefa,2025-06-06,Czechia,Montenegro,home,2.0,0.0,8.0,4.0,1.0,3.0,0.0,0.0,23.0,10.0,13.0,6.0,7.0,3.0,4.0,1.0,11.0,17.0,2.0,4.0,1,0,57.5
724948,fifa.worldq.uefa,2025-06-06,Montenegro,Czechia,away,0.0,2.0,4.0,8.0,3.0,1.0,0.0,0.0,10.0,23.0,6.0,13.0,3.0,7.0,1.0,4.0,17.0,11.0,4.0,2.0,0,1,42.5
724947,fifa.worldq.uefa,2025-06-06,Estonia,Israel,home,1.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,13.0,7.0,8.0,16.0,2.0,7.0,1.0,0.0,9.0,16.0,4.0,0.0,1,0,52.8
724947,fifa.worldq.uefa,2025-06-06,Israel,Estonia,away,3.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,7.0,13.0,16.0,8.0,7.0,2.0,0.0,1.0,16.0,9.0,0.0,4.0,1,0,47.2
724949,fifa.worldq.uefa,2025-06-06,Gibraltar,Croatia,home,0.0,7.0,1.0,12.0,0.0,1.0,0.0,0.0,9.0,10.0,3.0,30.0,0.0,13.0,2.0,6.0,12.0,24.0,5.0,0.0,0,0,31.5
724949,fifa.worldq.uefa,2025-06-06,Croatia,Gibraltar,away,7.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,30.0,3.0,13.0,0.0,6.0,2.0,24.0,12.0,0.0,5.0,2,0,68.5
724950,fifa.worldq.uefa,2025-06-06,North Macedonia,Belgium,home,1.0,1.0,1.0,10.0,6.0,1.0,0.0,0.0,13.0,11.0,7.0,17.0,2.0,4.0,2.0,1.0,18.0,12.0,2.0,1.0,0,1,32.1
724950,fifa.worldq.uefa,2025-06-06,Belgium,North Macedonia,away,1.0,1.0,10.0,1.0,1.0,6.0,0.0,0.0,11.0,13.0,17.0,7.0,4.0,2.0,1.0,2.0,12.0,18.0,1.0,2.0,1,1,67.9
724951,fifa.worldq.uefa,2025-06-06,Norway,Italy,home,3.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,11.0,10.0,8.0,6.0,4.0,1.0,0.0,2.0,10.0,17.0,1.0,1.0,3,1,37.9
724951,fifa.worldq.uefa,2025-06-06,Italy,Norway,away,0.0,3.0,2.0,6.0,0.0,2.0,0.0,0.0,10.0,11.0,6.0,8.0,1.0,4.0,2.0,0.0,17.0,10.0,1.0,1.0,0,0,62.1
724952,fifa.worldq.uefa,2025-06-06,Wales,Liechtenstein,home,3.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,9.0,8.0,26.0,0.0,11.0,0.0,1.0,3.0,7.0,11.0,0.0,8.0,1,0,78.9
724952,fifa.worldq.uefa,2025-06-06,Liechtenstein,Wales,away,0.0,3.0,0.0,12.0,2.0,1.0,0.0,0.0,8.0,9.0,0.0,26.0,0.0,11.0,3.0,1.0,11.0,7.0,8.0,0.0,0,0,21.1
724953,fifa.worldq.uefa,2025-06-07,Bosnia-Herzegovina,San Marino,home,1.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,21.0,12.0,21.0,5.0,6.0,0.0,0.0,1.0,13.0,19.0,0.0,4.0,0,0,67.2
724953,fifa.worldq.uefa,2025-06-07,San Marino,Bosnia-Herzegovina,away,0.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,12.0,21.0,5.0,21.0,0.0,6.0,1.0,0.0,19.0,13.0,4.0,0.0,0,0,32.8
724954,fifa.worldq.uefa,2025-06-07,Andorra,England,home,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,8.0,4.0,20.0,0.0,10.0,0.0,2.0,8.0,14.0,9.0,0.0,0,0,17.0
724954,fifa.worldq.uefa,2025-06-07,England,Andorra,away,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,20.0,4.0,10.0,0.0,2.0,0.0,14.0,8.0,0.0,9.0,0,0,83.0
724955,fifa.worldq.uefa,2025-06-07,Malta,Lithuania,home,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,23.0,19.0,6.0,8.0,1.0,2.0,1.0,0.0,14.0,14.0,2.0,1.0,0,1,48.8
724955,fifa.worldq.uefa,2025-06-07,Lithuania,Malta,away,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,19.0,23.0,8.0,6.0,2.0,1.0,0.0,1.0,14.0,14.0,1.0,2.0,0,1,51.2
724958,fifa.worldq.uefa,2025-06-07,Albania,Serbia,home,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,9.0,13.0,10.0,8.0,4.0,2.0,0.0,0.0,10.0,14.0,2.0,4.0,0,1,43.6
724958,fifa.worldq.uefa,2025-06-07,Serbia,Albania,away,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,13.0,9.0,8.0,10.0,2.0,4.0,0.0,0.0,14.0,10.0,4.0,2.0,0,1,56.4
