event_id,comp,date,referee,yellows,reds,fouls
684643,fifa.worldq.conmebol,2025-03-26,Andrés Rojas,,,
684645,fifa.worldq.conmebol,2025-03-26,Gustavo Tejera,,,
684646,fifa.worldq.conmebol,2025-03-26,Facundo Tello,,,
684647,fifa.worldq.conmebol,2025-03-26,Cristián Garay,,,
684650,fifa.worldq.conmebol,2025-06-05,Piero Maza,,,
684651,fifa.worldq.conmebol,2025-06-05,Dario Herrera,,,
684648,fifa.worldq.conmebol,2025-06-06,Jesús Valenzuela,,,
684649,fifa.worldq.conmebol,2025-06-06,Wilton Pereira Sampaio,,,
684652,fifa.worldq.conmebol,2025-06-06,Yael Falcón Pérez,,,
684654,fifa.worldq.conmebol,2025-06-10,Esteban Ostojich,,,
684657,fifa.worldq.conmebol,2025-06-10,Raphael Claus,,,
684653,fifa.worldq.conmebol,2025-06-11,Juan Gabriel Benítez,,,
684655,fifa.worldq.conmebol,2025-06-11,Facundo Tello,,,
684656,fifa.worldq.conmebol,2025-06-11,Andrés Rojas,,,
684658,fifa.worldq.conmebol,2025-09-04,Piero Maza,,,
684660,fifa.worldq.conmebol,2025-09-04,Dario Herrera,,,
684661,fifa.worldq.conmebol,2025-09-04,Raphael Claus,,,
684662,fifa.worldq.conmebol,2025-09-04,Facundo Tello,,,
684659,fifa.worldq.conmebol,2025-09-05,Alexis Herrera,,,
684665,fifa.worldq.conmebol,2025-09-09,Wilmer Roldán,5.0,2.0,23.0
684663,fifa.worldq.conmebol,2025-09-09,Cristián Garay,2.0,0.0,27.0
684664,fifa.worldq.conmebol,2025-09-09,"Daronco, Anderson",2.0,0.0,22.0
684666,fifa.worldq.conmebol,2025-09-09,Maximiliano Ramírez,1.0,0.0,18.0
684667,fifa.worldq.conmebol,2025-09-09,Wilton Pereira Sampaio,1.0,0.0,30.0
696958,fifa.worldq.concacaf,2024-03-22,Natalie Simon,,,
696959,fifa.worldq.concacaf,2024-03-22,Katia Itzel García,,,
696960,fifa.worldq.concacaf,2024-03-26,Ken Pennyfeather,,,
696961,fifa.worldq.concacaf,2024-03-26,Reginald Gumbs,,,
698144,fifa.worldq.concacaf,2024-06-05,Adonis Carrasco,,,
698139,fifa.worldq.concacaf,2024-06-05,Joseph Dickerson,,,
698142,fifa.worldq.concacaf,2024-06-05,Iván Arcides Barton Cisneros,,,
698143,fifa.worldq.concacaf,2024-06-05,Mario Escobar,,,
698141,fifa.worldq.concacaf,2024-06-06,Víctor Alfonso Cáceres Hernández,,,
698140,fifa.worldq.concacaf,2024-06-06,Tori Penso,,,
698150,fifa.worldq.concacaf,2024-06-06,Drew Fischer,,,
698145,fifa.worldq.concacaf,2024-06-06,Ismail Elfath,,,
698148,fifa.worldq.concacaf,2024-06-07,Juan Calderón,,,
698149,fifa.worldq.concacaf,2024-06-07,Filiberto Martinez,,,
698147,fifa.worldq.concacaf,2024-06-07,Julio Luna,,,
698146,fifa.worldq.concacaf,2024-06-07,Said Martinez,,,
698155,fifa.worldq.concacaf,2024-06-08,Kwinsi Williams,,,
698156,fifa.worldq.concacaf,2024-06-08,Hakeem Harvey,,,
698152,fifa.worldq.concacaf,2024-06-08,Marco Antonio Ortiz Nava,,,
698151,fifa.worldq.concacaf,2024-06-09,César Arturo Ramos Palazuelos,,,
698153,fifa.worldq.concacaf,2024-06-09,Bryan López,,,
698154,fifa.worldq.concacaf,2024-06-09,Pierre-Luc Lauziere,,,
698159,fifa.worldq.concacaf,2024-06-09,Fernando Guerrero Ramírez,,,
698162,fifa.worldq.concacaf,2024-06-09,Shavin Greene,,,
698157,fifa.worldq.concacaf,2024-06-09,Keylor Herrera Villalobos,,,
698161,fifa.worldq.concacaf,2024-06-09,Steffon Dewar,,,
698158,fifa.worldq.concacaf,2024-06-09,Karen Hernández Andrade,,,
698160,fifa.worldq.concacaf,2024-06-10,Ismael Cornejo,,,
698168,fifa.worldq.concacaf,2024-06-11,Selvin Brown,,,
698165,fifa.worldq.concacaf,2024-06-11,Fernando Javier Moron Valdelamar,,,
698167,fifa.worldq.concacaf,2024-06-11,Walter Lopez,,,
698163,fifa.worldq.concacaf,2024-06-11,Reon Radix,,,
698164,fifa.worldq.concacaf,2024-06-12,Adonai Gonzalez,,,
698166,fifa.worldq.concacaf,2024-06-12,Oshane Nation,,,
698171,fifa.worldq.concacaf,2025-06-04,Karen Hernández Andrade,,,
698170,fifa.worldq.concacaf,2025-06-04,Andrew Samuel,,,
698173,fifa.worldq.concacaf,2025-06-04,Kimbell Ward,,,
698169,fifa.worldq.concacaf,2025-06-04,Rubiel Vazquez,,,
698172,fifa.worldq.concacaf,2025-06-04,Shavin Greene,,,
698174,fifa.worldq.concacaf,2025-06-04,Steffon Dewar,,,
698175,fifa.worldq.concacaf,2025-06-06,Kwinsi Williams,,,
698179,fifa.worldq.concacaf,2025-06-06,Nelson Salgado,,,
698176,fifa.worldq.concacaf,2025-06-06,Jose Raul Torres,,,
698180,fifa.worldq.concacaf,2025-06-06,Natalie Simon,,,
698177,fifa.worldq.concacaf,2025-06-07,Guido Gonzales Jr.,,,
698178,fifa.worldq.concacaf,2025-06-07,Ekaterina Koroleva,,,
698184,fifa.worldq.concacaf,2025-06-07,Filip Dujic,,,
698185,fifa.worldq.concacaf,2025-06-07,Bryan López,,,
698186,fifa.worldq.concacaf,2025-06-07,Adonis Carrasco,,,
698182,fifa.worldq.concacaf,2025-06-07,Luis Enrique Santander Aguirre,,,
698181,fifa.worldq.concacaf,2025-06-07,Reon Radix,,,
698183,fifa.worldq.concacaf,2025-06-08,Julio Luna,,,
698192,fifa.worldq.concacaf,2025-06-10,Cristhofer Corado,,,
698188,fifa.worldq.concacaf,2025-06-10,Oliver Vergara,,,
698198,fifa.worldq.concacaf,2025-06-10,Steven Madrigal,,,
698196,fifa.worldq.concacaf,2025-06-10,Sergio Reyna,,,
698189,fifa.worldq.concacaf,2025-06-10,Marianela Araya,,,
698194,fifa.worldq.concacaf,2025-06-10,David Gómez,,,
698191,fifa.worldq.concacaf,2025-06-11,Ricangel De Leca,,,
698197,fifa.worldq.concacaf,2025-06-11,Ismael Rosario Lopez Penuelas,,,
698187,fifa.worldq.concacaf,2025-06-11,Daniel Quintero Huitrón,,,
698190,fifa.worldq.concacaf,2025-06-11,Jon Freemon,,,
698195,fifa.worldq.concacaf,2025-06-11,Randy Encarnación Solano,,,
698193,fifa.worldq.concacaf,2025-06-11,José Waldir García Meléndez,,,
754236,fifa.worldq.concacaf,2025-09-04,Kwinsi Williams,,,
754237,fifa.worldq.concacaf,2025-09-05,Juan Calderón,,,
754238,fifa.worldq.concacaf,2025-09-05,Keylor Herrera Villalobos,,,
754239,fifa.worldq.concacaf,2025-09-06,Pierre-Luc Lauziere,,,
754240,fifa.worldq.concacaf,2025-09-06,Katia Itzel García,,,
754241,fifa.worldq.concacaf,2025-09-06,Marco Antonio Ortiz Nava,,,
754242,fifa.worldq.concacaf,2025-09-09,Adonai Gonzalez,,,
754243,fifa.worldq.concacaf,2025-09-09,"Martínez, Héctor",,,
754245,fifa.worldq.concacaf,2025-09-10,Adonis Carrasco,,,
754244,fifa.worldq.concacaf,2025-09-10,Mario Escobar,,,
754246,fifa.worldq.concacaf,2025-09-10,Tori Penso,,,
754247,fifa.worldq.concacaf,2025-09-10,Armando Villarreal,,,
754248,fifa.worldq.concacaf,2025-10-10,Víctor Alfonso Cáceres Hernández,,,
754249,fifa.worldq.concacaf,2025-10-10,Walter Lopez,,,
754253,fifa.worldq.concacaf,2025-10-10,Fernando Gomez,,,
754250,fifa.worldq.concacaf,2025-10-10,Julio Luna,,,
754251,fifa.worldq.concacaf,2025-10-10,Bryan López,,,
754252,fifa.worldq.concacaf,2025-10-11,Drew Fischer,,,
754255,fifa.worldq.concacaf,2025-10-14,Oshane Nation,,,
754254,fifa.worldq.concacaf,2025-10-14,Ismael Cornejo,,,
754256,fifa.worldq.concacaf,2025-10-14,César Arturo Ramos Palazuelos,,,
754258,fifa.worldq.concacaf,2025-10-15,Reon Radix,,,
754257,fifa.worldq.concacaf,2025-10-15,Selvin Brown,,,
754259,fifa.worldq.concacaf,2025-10-15,Pierre-Luc Lauziere,,,
754260,fifa.worldq.concacaf,2025-11-13,Oshane Nation,,,
754265,fifa.worldq.concacaf,2025-11-14,Tori Penso,,,
754264,fifa.worldq.concacaf,2025-11-14,Walter Lopez,,,
754263,fifa.worldq.concacaf,2025-11-14,César Arturo Ramos Palazuelos,,,
754262,fifa.worldq.concacaf,2025-11-14,Joseph Dickerson,,,
754261,fifa.worldq.concacaf,2025-11-14,Ismail Elfath,,,
754270,fifa.worldq.concacaf,2025-11-19,Drew Fischer,,,
754269,fifa.worldq.concacaf,2025-11-19,Juan Calderón,,,
754268,fifa.worldq.concacaf,2025-11-19,Mario Escobar,,,
754267,fifa.worldq.concacaf,2025-11-19,Iván Arcides Barton Cisneros,,,
754266,fifa.worldq.concacaf,2025-11-19,"Martínez, Héctor",,,
754271,fifa.worldq.concacaf,2025-11-19,Jose Raul Torres,,,
633771,fifa.worldq.afc,2022-06-07,Ilgiz Tantashev,,,
684561,fifa.worldq.afc,2023-10-12,Pranjal Banerjee,,,
684565,fifa.worldq.afc,2023-10-12,Ismaeel Habib Ali,,,
684562,fifa.worldq.afc,2023-10-12,Vahid Kazemi,,,
684559,fifa.worldq.afc,2023-10-12,Mohammad Mofeed Naser Ghabayen,,,
684560,fifa.worldq.afc,2023-10-12,Nivon Robesh Gamini,,,
684566,fifa.worldq.afc,2023-10-12,Baraa Kamal Abu Asheh,,,
684564,fifa.worldq.afc,2023-10-12,Razlan Joffri Ali,,,
684558,fifa.worldq.afc,2023-10-12,Bijan Heidari,,,
684567,fifa.worldq.afc,2023-10-12,Kassem Matar Al-Hatmi,,,
684563,fifa.worldq.afc,2023-10-12,Nasrullo Kabirov,,,
684571,fifa.worldq.afc,2023-10-17,Hsin-Chuan Chen,,,
684574,fifa.worldq.afc,2023-10-17,Hasan Akrami,,,
684575,fifa.worldq.afc,2023-10-17,Feras Taweel,,,
684576,fifa.worldq.afc,2023-10-17,Clifford Postanes Daypuyat,,,
684573,fifa.worldq.afc,2023-10-17,Tejas Nagvenkar,,,
684568,fifa.worldq.afc,2023-10-17,Mahmood Salim Said Al-Majarafi,,,
684577,fifa.worldq.afc,2023-10-17,Ammar Ebrahim Hasan Mahfoodh,,,
684569,fifa.worldq.afc,2023-10-17,Thoriq Aalkatiri,,,
684572,fifa.worldq.afc,2023-10-17,Ali Reda,,,
684570,fifa.worldq.afc,2023-10-17,Ahmed Faisal Mohammad Al Ali,,,
687477,fifa.worldq.afc,2023-11-16,Axrol Riskullaev,,,
687395,fifa.worldq.afc,2023-11-16,Muhammad Taqi Al-Jaafari,,,
687449,fifa.worldq.afc,2023-11-16,Rustam Lutfullin,,,
687407,fifa.worldq.afc,2023-11-16,Bijan Heidari,,,
687413,fifa.worldq.afc,2023-11-16,Salman Ahmad Flahi,,,
687425,fifa.worldq.afc,2023-11-16,Ammar Ebrahim Hasan Mahfoodh,,,
687461,fifa.worldq.afc,2023-11-16,Ali Sabah Adday Al-Qaysi,,,
687483,fifa.worldq.afc,2023-11-16,Adham Mohammad,,,
687437,fifa.worldq.afc,2023-11-16,Hiroyuki Kimura,,,
687431,fifa.worldq.afc,2023-11-16,Muhammed Nazmi Nasaruddin,,,
687443,fifa.worldq.afc,2023-11-16,Ahmed Eisa Mohamed,,,
687419,fifa.worldq.afc,2023-11-16,Sadullo Gulmurodi,,,
687383,fifa.worldq.afc,2023-11-16,Nasrullo Kabirov,,,
687467,fifa.worldq.afc,2023-11-16,Hettikamkanamge Chrishantha Dilan Perera,,,
687389,fifa.worldq.afc,2023-11-16,Shaun Evans,,,
687455,fifa.worldq.afc,2023-11-16,Hanna Hattab,,,
687404,fifa.worldq.afc,2023-11-16,Alireza Faghani,,,
687473,fifa.worldq.afc,2023-11-16,Hee-Gon Kim,,,
687465,fifa.worldq.afc,2023-11-21,Yosuke Araki,,,
687405,fifa.worldq.afc,2023-11-21,Ilgiz Tantashev,,,
687429,fifa.worldq.afc,2023-11-21,Majed Al-Shamrani,,,
687454,fifa.worldq.afc,2023-11-21,Jong-Hyeok Kim,,,
687487,fifa.worldq.afc,2023-11-21,Dae-Yong Kim,,,
687408,fifa.worldq.afc,2023-11-21,Abdulrahman Al-Jassim,,,
687441,fifa.worldq.afc,2023-11-21,Adel Al Naqbi,,,
687414,fifa.worldq.afc,2023-11-21,Ahmed Al-Ali,,,
687444,fifa.worldq.afc,2023-11-21,Abdulla Ali Al Marri,,,
687432,fifa.worldq.afc,2023-11-21,Mohammed Abulla Hassan Mohamed,,,
689369,fifa.worldq.afc,2023-11-21,Shen Yinhao,,,
687384,fifa.worldq.afc,2023-11-21,Sivakorn Pu-Udom,,,
687420,fifa.worldq.afc,2023-11-21,Mooud Bonyadifard,,,
687478,fifa.worldq.afc,2023-11-21,Kassem Matar Al-Hatmi,,,
687396,fifa.worldq.afc,2023-11-21,Ma Ning,,,
687468,fifa.worldq.afc,2023-11-21,Mohammed Khled Al Hoish,,,
687456,fifa.worldq.afc,2023-11-21,Ahmed Abu Bakar Said Al Kaf,,,
687393,fifa.worldq.afc,2023-11-21,Ahmed Faisal Mohammad Al Ali,,,
687426,fifa.worldq.afc,2024-03-21,Yahya Almulla,,,
687462,fifa.worldq.afc,2024-03-21,Rustam Lutfullin,,,
687479,fifa.worldq.afc,2024-03-21,Khamis Al Marri,,,
687397,fifa.worldq.afc,2024-03-21,Adel Al Naqbi,,,
687409,fifa.worldq.afc,2024-03-21,Khalid Saleh Al-Turais,,,
687402,fifa.worldq.afc,2024-03-21,Hasan Akrami,,,
687438,fifa.worldq.afc,2024-03-21,Woo-Sung Kim,,,
687417,fifa.worldq.afc,2024-03-21,Shaun Evans,,,
687450,fifa.worldq.afc,2024-03-21,Salman Ahmad Flahi,,,
687433,fifa.worldq.afc,2024-03-21,Yosuke Araki,,,
687421,fifa.worldq.afc,2024-03-21,Fu Ming,,,
687469,fifa.worldq.afc,2024-03-21,Mohanad Qasim Eesee Sarray,,,
687485,fifa.worldq.afc,2024-03-21,Shen Yinhao,,,
687385,fifa.worldq.afc,2024-03-21,Jumpei Iida,,,
687390,fifa.worldq.afc,2024-03-21,Hee-Gon Kim,,,
687445,fifa.worldq.afc,2024-03-21,Abdullah Jamali,,,
687474,fifa.worldq.afc,2024-03-21,Alex King,,,
687457,fifa.worldq.afc,2024-03-21,Muhammad Taqi Al-Jaafari,,,
687480,fifa.worldq.afc,2024-03-26,Mooud Bonyadifard,,,
687484,fifa.worldq.afc,2024-03-26,Nasrullo Kabirov,,,
687446,fifa.worldq.afc,2024-03-26,Muhammed Nazmi Nasaruddin,,,
687418,fifa.worldq.afc,2024-03-26,Omar Al Ali,,,
687451,fifa.worldq.afc,2024-03-26,Alireza Faghani,,,
687410,fifa.worldq.afc,2024-03-26,Adham Mohammad,,,
687391,fifa.worldq.afc,2024-03-26,Mohammed Al-Hoaish,,,
687427,fifa.worldq.afc,2024-03-26,Ammar Ebrahim Hasan Mahfoodh,,,
687422,fifa.worldq.afc,2024-03-26,Ko Hyung-Jin,,,
687439,fifa.worldq.afc,2024-03-26,Ahmed Faisal Mohammad Al Ali,,,
687458,fifa.worldq.afc,2024-03-26,Jong-Hyeok Kim,,,
687434,fifa.worldq.afc,2024-03-26,Sivakorn Pu-Udom,,,
687398,fifa.worldq.afc,2024-03-26,,,,
687475,fifa.worldq.afc,2024-03-26,Ryo Tanimoto,,,
687463,fifa.worldq.afc,2024-03-26,Nivon Robesh Gamini,,,
687386,fifa.worldq.afc,2024-03-26,Sadullo Gulmurodi,,,
687403,fifa.worldq.afc,2024-03-26,Pranjal Banerjee,,,
687470,fifa.worldq.afc,2024-03-26,Ilgiz Tantashev,,,
687447,fifa.worldq.afc,2024-06-06,Shaun Evans,,,
687481,fifa.worldq.afc,2024-06-06,Jansen Foo,,,
687423,fifa.worldq.afc,2024-06-06,Zaid Thamer,,,
687415,fifa.worldq.afc,2024-06-06,Ilgiz Tantashev,,,
687435,fifa.worldq.afc,2024-06-06,Kassem Matar Al-Hatmi,,,
687411,fifa.worldq.afc,2024-06-06,Sadullo Gulmurodi,,,
687452,fifa.worldq.afc,2024-06-06,Hanna Hattab,,,
687399,fifa.worldq.afc,2024-06-06,Majed Al-Shamrani,,,
687401,fifa.worldq.afc,2024-06-06,Salman Ahmad Flahi,,,
687392,fifa.worldq.afc,2024-06-06,Fu Ming,,,
687440,fifa.worldq.afc,2024-06-06,Yosuke Araki,,,
687428,fifa.worldq.afc,2024-06-06,Adham Mohammad,,,
687459,fifa.worldq.afc,2024-06-06,Ammar Ebrahim Hasan Mahfoodh,,,
687387,fifa.worldq.afc,2024-06-06,Sivakorn Pu-Udom,,,
687471,fifa.worldq.afc,2024-06-06,Payam Heidary,,,
687486,fifa.worldq.afc,2024-06-06,Abdulrahman Al-Jassim,,,
687476,fifa.worldq.afc,2024-06-06,Muhammed Nazmi Nasaruddin,,,
687464,fifa.worldq.afc,2024-06-06,Ahmed Abu Bakar Said Al Kaf,,,
687400,fifa.worldq.afc,2024-06-11,Ahmed Al-Ali,,,
687412,fifa.worldq.afc,2024-06-11,Mohammed Al-Hoaish,,,
687482,fifa.worldq.afc,2024-06-11,Khalid Saleh Al-Turais,,,
687453,fifa.worldq.afc,2024-06-11,Rustam Lutfullin,,,
687416,fifa.worldq.afc,2024-06-11,Mohanad Qasim Eesee Sarray,,,
687430,fifa.worldq.afc,2024-06-11,Abdullah Jamali,,,
687406,fifa.worldq.afc,2024-06-11,Shen Yinhao,,,
687466,fifa.worldq.afc,2024-06-11,Mooud Bonyadifard,,,
687442,fifa.worldq.afc,2024-06-11,Hussein Abo Yehia,,,
687394,fifa.worldq.afc,2024-06-11,Hiroyuki Kimura,,,
687388,fifa.worldq.afc,2024-06-11,Woo-Sung Kim,,,
687488,fifa.worldq.afc,2024-06-11,Razlan Joffri Ali,,,
687424,fifa.worldq.afc,2024-06-11,Alireza Faghani,,,
687436,fifa.worldq.afc,2024-06-11,Jong-Hyeok Kim,,,
687472,fifa.worldq.afc,2024-06-11,Ma Ning,,,
687448,fifa.worldq.afc,2024-06-11,Omar Al Ali,,,
687460,fifa.worldq.afc,2024-06-11,Adel Al Naqbi,,,
689370,fifa.worldq.afc,2024-06-11,Ahmad Ibrahim,,,
710437,fifa.worldq.afc,2024-09-05,Omar Al Ali,,,
710440,fifa.worldq.afc,2024-09-05,Abdulrahman Al-Jassim,,,
710436,fifa.worldq.afc,2024-09-05,Alireza Faghani,,,
710435,fifa.worldq.afc,2024-09-05,Ahmed Abu Bakar Said Al Kaf,,,
710438,fifa.worldq.afc,2024-09-05,Yosuke Araki,,,
710439,fifa.worldq.afc,2024-09-05,Khalid Saleh Al-Turais,,,
710433,fifa.worldq.afc,2024-09-05,Shaun Evans,,,
710441,fifa.worldq.afc,2024-09-05,Adel Al Naqbi,,,
710434,fifa.worldq.afc,2024-09-05,Adham Mohammad,,,
710448,fifa.worldq.afc,2024-09-10,Nasrullo Kabirov,,,
710450,fifa.worldq.afc,2024-09-10,Salman Ahmad Flahi,,,
710449,fifa.worldq.afc,2024-09-10,Muhammed Nazmi Nasaruddin,,,
710445,fifa.worldq.afc,2024-09-10,Ahmed Al-Ali,,,
710444,fifa.worldq.afc,2024-09-10,Ma Ning,,,
710443,fifa.worldq.afc,2024-09-10,Majed Al-Shamrani,,,
710447,fifa.worldq.afc,2024-09-10,Rustam Lutfullin,,,
710446,fifa.worldq.afc,2024-09-10,Jong-Hyeok Kim,,,
710442,fifa.worldq.afc,2024-09-10,Hiroyuki Kimura,,,
710456,fifa.worldq.afc,2024-10-10,Muhammed Nazmi Nasaruddin,,,
710459,fifa.worldq.afc,2024-10-10,Hiroyuki Kimura,,,
710454,fifa.worldq.afc,2024-10-10,Shaun Evans,,,
710457,fifa.worldq.afc,2024-10-10,Ahmed Abu Bakar Said Al Kaf,,,
710455,fifa.worldq.afc,2024-10-10,Alireza Faghani,,,
710451,fifa.worldq.afc,2024-10-10,Muhammad Taqi Al-Jaafari,,,
710453,fifa.worldq.afc,2024-10-10,Adham Mohammad,,,
710458,fifa.worldq.afc,2024-10-10,Adel Al Naqbi,,,
710452,fifa.worldq.afc,2024-10-10,Jong-Hyeok Kim,,,
710466,fifa.worldq.afc,2024-10-15,Ahmed Al-Ali,,,
710461,fifa.worldq.afc,2024-10-15,Rustam Lutfullin,,,
710468,fifa.worldq.afc,2024-10-15,Omar Al Ali,,,
710460,fifa.worldq.afc,2024-10-15,Mohammed Al-Hoaish,,,
710464,fifa.worldq.afc,2024-10-15,Ma Ning,,,
710467,fifa.worldq.afc,2024-10-15,Yosuke Araki,,,
710465,fifa.worldq.afc,2024-10-15,Khalid Saleh Al-Turais,,,
710463,fifa.worldq.afc,2024-10-15,Abdulrahman Al-Jassim,,,
710462,fifa.worldq.afc,2024-10-15,Salman Ahmad Flahi,,,
710471,fifa.worldq.afc,2024-11-14,Ali Saeed Alnaqbi,,,
710469,fifa.worldq.afc,2024-11-14,Sadullo Gulmurodi,,,
710470,fifa.worldq.afc,2024-11-14,Adham Mohammad,,,
710475,fifa.worldq.afc,2024-11-14,Shaun Evans,,,
710474,fifa.worldq.afc,2024-11-14,Fu Ming,,,
710476,fifa.worldq.afc,2024-11-14,Mohammed Al-Hoaish,,,
710473,fifa.worldq.afc,2024-11-14,Jong-Hyeok Kim,,,
710472,fifa.worldq.afc,2024-11-14,Ahmed Abu Bakar Said Al Kaf,,,
710477,fifa.worldq.afc,2024-11-15,Mooud Bonyadifard,,,
710485,fifa.worldq.afc,2024-11-19,Muhammad Taqi Al-Jaafari,,,
710483,fifa.worldq.afc,2024-11-19,Rustam Lutfullin,,,
710484,fifa.worldq.afc,2024-11-19,Ahmed Al-Ali,,,
710481,fifa.worldq.afc,2024-11-19,Ma Ning,,,
710479,fifa.worldq.afc,2024-11-19,Yosuke Araki,,,
710480,fifa.worldq.afc,2024-11-19,Omar Al Ali,,,
710482,fifa.worldq.afc,2024-11-19,Khalid Saleh Al-Turais,,,
710486,fifa.worldq.afc,2024-11-19,Ko Hyung-Jin,,,
710478,fifa.worldq.afc,2024-11-19,Muhammed Nazmi Nasaruddin,,,
710488,fifa.worldq.afc,2025-03-20,Adham Mohammad,,,
710487,fifa.worldq.afc,2025-03-20,Abdulrahman Al-Jassim,,,
710493,fifa.worldq.afc,2025-03-20,Alireza Faghani,,,
710489,fifa.worldq.afc,2025-03-20,Ko Hyung-Jin,,,
710491,fifa.worldq.afc,2025-03-20,Yosuke Araki,,,
710490,fifa.worldq.afc,2025-03-20,Ma Ning,,,
710492,fifa.worldq.afc,2025-03-20,Shaun Evans,,,
710494,fifa.worldq.afc,2025-03-20,Mohanad Qasim Eesee Sarray,,,
710495,fifa.worldq.afc,2025-03-20,Omar Al Ali,,,
710501,fifa.worldq.afc,2025-03-25,Ahmed Al-Ali,,,
710497,fifa.worldq.afc,2025-03-25,Mooud Bonyadifard,,,
710502,fifa.worldq.afc,2025-03-25,Ilgiz Tantashev,,,
710500,fifa.worldq.afc,2025-03-25,Sadullo Gulmurodi,,,
710504,fifa.worldq.afc,2025-03-25,Muhammed Nazmi Nasaruddin,,,
710499,fifa.worldq.afc,2025-03-25,Ahmed Abu Bakar Said Al Kaf,,,
710503,fifa.worldq.afc,2025-03-25,Salman Ahmad Flahi,,,
710498,fifa.worldq.afc,2025-03-25,Mohammed Khled Al Hoish,,,
710496,fifa.worldq.afc,2025-03-25,Khalid Saleh Al-Turais,,,
710513,fifa.worldq.afc,2025-06-05,Kassem Matar Al-Hatmi,,,
710506,fifa.worldq.afc,2025-06-05,Rustam Lutfullin,,,
710512,fifa.worldq.afc,2025-06-05,Ilgiz Tantashev,,,
710509,fifa.worldq.afc,2025-06-05,Khalid Saleh Al-Turais,,,
710511,fifa.worldq.afc,2025-06-05,Shaun Evans,,,
710507,fifa.worldq.afc,2025-06-05,Yosuke Araki,,,
710508,fifa.worldq.afc,2025-06-05,Sadullo Gulmurodi,,,
710505,fifa.worldq.afc,2025-06-05,Adham Mohammad,,,
710510,fifa.worldq.afc,2025-06-05,Mohammed Al-Hoaish,,,
710516,fifa.worldq.afc,2025-06-10,Jong-Hyeok Kim,,,
710522,fifa.worldq.afc,2025-06-10,Adel Al Naqbi,,,
710514,fifa.worldq.afc,2025-06-10,Majed Al-Shamrani,,,
710519,fifa.worldq.afc,2025-06-10,Ahmed Al-Ali,,,
710518,fifa.worldq.afc,2025-06-10,Ma Ning,,,
710515,fifa.worldq.afc,2025-06-10,Muhammed Nazmi Nasaruddin,,,
710517,fifa.worldq.afc,2025-06-10,Omar Al Ali,,,
710520,fifa.worldq.afc,2025-06-10,Mooud Bonyadifard,,,
710521,fifa.worldq.afc,2025-06-10,Abdulrahman Al-Jassim,,,
753692,fifa.worldq.afc,2025-10-08,Yosuke Araki,,,
753691,fifa.worldq.afc,2025-10-08,Ahmed Al-Ali,,,
753694,fifa.worldq.afc,2025-10-11,Alireza Faghani,,,
753693,fifa.worldq.afc,2025-10-11,Ma Ning,,,
753695,fifa.worldq.afc,2025-10-14,Ilgiz Tantashev,,,
753696,fifa.worldq.afc,2025-10-14,Adham Mohammad,,,
760045,fifa.worldq.afc,2025-11-13,Shaun Evans,,,
760046,fifa.worldq.afc,2025-11-18,Yosuke Araki,,,
687333,fifa.worldq.caf,2023-11-15,Chelanget Sabila,5.0,0.0,0.0
687197,fifa.worldq.caf,2023-11-15,Mohamed Ali Moussa,,,
687153,fifa.worldq.caf,2023-11-15,Elmabrouk Muhammad,,,
687137,fifa.worldq.caf,2023-11-15,Celso Armindo Alvacao,,,
687317,fifa.worldq.caf,2023-11-16,Kamaku Waweru,,,
687287,fifa.worldq.caf,2023-11-16,Djindo Louis Houngnandande,,,
687293,fifa.worldq.caf,2023-11-16,Boubou Traore,,,
687113,fifa.worldq.caf,2023-11-16,Jelly Chavane,,,
687273,fifa.worldq.caf,2023-11-16,Mohamed Maarouf Eid Mansour,,,
687173,fifa.worldq.caf,2023-11-16,Mehrez Melki,,,
687167,fifa.worldq.caf,2023-11-16,Andofetra Rakotojaona,,,
687213,fifa.worldq.caf,2023-11-16,Youcef Gamouh,,,
687233,fifa.worldq.caf,2023-11-16,,,,
687377,fifa.worldq.caf,2023-11-17,Ibrahim Kalilou Traore,,,
687227,fifa.worldq.caf,2023-11-17,Omar Artan,,,
687303,fifa.worldq.caf,2023-11-17,Messie Jessie Nkounkou Mvoutou,,,
687363,fifa.worldq.caf,2023-11-17,Samir Guezzaz,,,
687347,fifa.worldq.caf,2023-11-17,Antoine Max Depadoux Effa Essouma,,,
687243,fifa.worldq.caf,2023-11-17,Mahmoud Elbana,,,
687123,fifa.worldq.caf,2023-11-17,Alhadi Allaou Mahamat,,,
687203,fifa.worldq.caf,2023-11-17,Ahmed Arajiga,,,
687263,fifa.worldq.caf,2023-11-17,Adalbert Diouf,,,
687353,fifa.worldq.caf,2023-11-17,Ahmad Heeralall,,,
687323,fifa.worldq.caf,2023-11-17,Joseph Odey Ogabor,,,
687183,fifa.worldq.caf,2023-11-18,Mahmood Ismail,,,
687257,fifa.worldq.caf,2023-11-18,Lotfi Bekoussa,,,
687143,fifa.worldq.caf,2023-11-18,David Molise,,,
687274,fifa.worldq.caf,2023-11-19,Issa Sy,,,
687294,fifa.worldq.caf,2023-11-19,Samuel Uwikunda,,,
687174,fifa.worldq.caf,2023-11-19,Souleiman Ahmed Djama,,,
687114,fifa.worldq.caf,2023-11-19,Jean-Jacques Ndala Ngambo,,,
687154,fifa.worldq.caf,2023-11-19,Bamlak Tessema Weyesa,,,
687131,fifa.worldq.caf,2023-11-20,Mohamed Athoumani,,,
687251,fifa.worldq.caf,2023-11-20,,,,
